hydration	0	0	5	24	99	285	689	1418	2592	helmsman	27	50	100	157	243	369	578	951	1615
otitis	142	239	364	557	809	1125	1566	2202	3201	snipe	4	21	37	74	126	251	481	917	1726
tamoxifen	94	175	316	524	771	1074	1516	2142	3194	apotheosis	2	12	41	108	245	567	1127	1933	3204
nano	0	0	0	3	8	49	166	485	1123	hasn	7	11	12	14	25	84	244	538	1049
cortisol	131	249	449	721	1077	1556	2168	3039	4298	porpoise	4	11	30	80	160	318	640	1179	2138
ibuprofen	92	170	304	501	762	1137	1658	2434	3655	mainspring	1	1	3	4	14	64	242	684	1609
bulimia	4	13	43	109	199	324	489	763	1189	lunacy	2	3	5	14	26	45	107	243	585
transducer	164	266	412	674	1019	1514	2257	3250	4664	broomstick	2	15	71	245	661	1468	2587	4118	5000
pedophile	0	3	15	38	81	166	433	953	1844	ill-health	16	33	89	173	336	576	935	1588	2498
blogging	0	0	0	0	2	14	51	177	534	granary	0	0	1	6	20	52	136	365	746
subsystem	18	61	170	409	802	1397	2200	3250	4445	schoolmate	33	67	126	236	407	704	1125	1750	2632
e-book	0	1	4	9	16	34	69	149	329	foray	2	2	6	11	23	54	126	297	629
joystick	17	38	111	211	432	731	1184	1921	2934	noblesse	3	4	7	20	65	218	541	1147	2148
eyeliner	4	17	63	157	335	609	976	1681	2914	dispenser	0	0	0	1	3	9	36	92	293
ecclesiology	39	105	240	431	784	1307	2087	3076	4421	antechamber	29	46	68	128	239	397	732	1250	2122
cell-phone	1	2	2	10	14	34	73	157	341	commutation	9	24	58	121	244	479	868	1488	2460
timeout	0	0	2	7	20	51	102	194	406	lioness	11	17	33	78	155	341	674	1298	2429
clubhead	2	7	28	66	195	509	1070	2096	3707	hatchway	216	389	654	1099	1635	2332	3297	4556	5000
covariate	2	6	35	119	355	820	1521	2533	4004	coxswain	9	20	48	91	183	308	508	887	1519
seafloor	32	78	155	328	634	1166	1953	3087	4582	furlong	1	1	1	5	15	67	239	648	1476
tradeoff	2	5	33	108	339	781	1458	2538	4050	predicate	272	473	787	1268	1998	2957	4168	5000	5000
overfishing	4	6	20	52	134	297	602	1192	2145	revocation	39	75	146	265	476	806	1336	2068	3147
osteoarthritis	136	222	341	477	668	904	1245	1802	2634	excommunication	6	13	28	70	150	307	650	1222	2086
spyware	0	0	0	0	4	25	102	322	870	oddity	14	28	68	168	372	730	1366	2380	3855
miso	354	517	728	1014	1403	1931	2721	3910	5000	thyme	321	465	664	914	1234	1730	2445	3477	5000
personhood	111	256	499	848	1354	2044	2943	4081	5000	pawnbroker	12	28	60	123	226	435	855	1581	2763
covariance	1	2	9	43	153	429	975	1919	3438	bluntness	39	91	155	277	453	721	1149	1832	2871
burrito	26	71	132	229	369	585	958	1723	3077	idiocy	9	29	77	167	337	662	1154	1889	2987
anti-terrorism	25	46	99	190	340	589	969	1482	2276	sentimentalist	58	111	190	307	534	939	1681	2807	4387
glam	2	3	19	74	181	444	1028	2120	3958	shire	1	4	6	8	14	26	68	190	425
clubface	0	4	10	33	73	198	446	976	1967	saunter	0	2	6	22	76	218	548	1158	2228
bioterrorism	0	0	1	13	45	133	351	741	1402	tete-a-tete	3	7	18	36	85	185	407	854	1623
cookware	9	21	52	135	300	603	1092	1912	3094	wellbeing	37	90	213	459	872	1540	2528	3718	5000
outage	0	2	4	13	32	96	261	582	1248	gypsum	184	310	517	787	1180	1746	2460	3495	4835
bycatch	1	1	8	14	39	82	192	464	1102	siesta	2	3	8	17	42	77	172	460	1159
redshirt	4	9	16	31	62	118	219	459	1035	chattel	0	1	8	18	39	89	213	481	1083
guacamole	308	432	566	699	942	1359	2084	3399	5000	abrogation	181	343	603	997	1551	2308	3216	4390	5000
bottom-up	12	59	155	346	727	1287	2093	3170	4538	cocoanut	84	189	387	680	1128	1763	2736	4082	5000
oxymoron	4	9	30	93	245	587	1230	2288	3768	surfeit	0	3	7	21	51	175	445	1031	2076
near-death	0	0	4	9	23	99	270	655	1440	tambourine	46	75	113	180	318	587	1135	2123	3720
ex-boyfriend	10	20	54	109	256	542	1088	2043	3390	half-brother	47	71	113	199	346	610	968	1584	2507
weightlifting	0	1	7	12	19	48	85	166	303	smoking-room	26	38	82	152	276	497	884	1569	2598
stem-cell	0	0	0	0	2	24	94	314	800	steersman	44	91	154	235	383	648	1098	1853	2982
quinoa	504	686	882	1195	1676	2405	3477	5000	5000	curio	1	2	6	22	66	140	361	826	1753
keypad	25	41	92	181	345	618	1094	1847	3004	corolla	511	813	1289	1981	2918	4091	5000	5000	5000
self-care	4	9	36	109	249	518	1025	1822	2995	fastness	0	0	3	7	33	123	336	772	1619
folate	17	34	62	147	303	538	888	1350	1992	guano	11	32	68	147	332	652	1153	1968	3187
narratology	26	63	132	249	449	828	1424	2390	3885	merchantman	54	76	109	162	242	363	540	789	1267
rollover	1	1	1	12	37	112	349	772	1545	ferryman	3	8	24	70	156	337	683	1347	2371
ex-girlfriend	9	28	56	140	332	721	1491	2565	4043	domestication	20	48	137	300	623	1225	2121	3400	4966
gangsta	2	4	13	24	58	167	474	1051	2163	trefoil	0	0	0	1	4	21	99	387	1044
phyllo	181	320	533	831	1287	2014	3107	4540	5000	mille	17	128	316	474	638	878	1191	1630	2242
homecare	3	9	19	38	73	177	344	667	1235	butternut	20	51	139	318	594	1115	1917	2994	4523
telecommuting	0	1	5	28	79	208	465	925	1602	story-telling	3	5	13	40	112	300	616	1192	2095
metastasis	72	158	290	473	736	984	1328	1828	2612	parallelism	374	654	1024	1631	2368	3407	4677	5000	5000
hardcopy	0	0	0	4	18	47	143	422	1202	horoscope	0	0	0	1	3	12	40	121	447
bungee	4	12	43	112	315	754	1570	2752	4287	skein	8	12	19	34	66	147	319	653	1385
partial-birth	15	27	55	110	217	417	774	1411	2459	sentimentalism	117	208	356	593	977	1500	2262	3271	4446
techno	9	19	32	60	107	225	423	841	1596	thorax	571	776	1075	1515	2156	3062	4217	5000	5000
jihadist	3	5	8	30	83	173	355	706	1394	swordsman	6	17	28	65	131	280	492	985	1850
conferencing	0	1	7	23	60	150	357	704	1354	childishness	292	498	800	1193	1669	2373	3251	4436	5000
detox	0	0	1	4	10	31	78	177	435	alum	394	590	817	1106	1444	1929	2593	3647	5000
collider	3	5	21	40	94	200	459	881	1625	hostelry	14	36	91	150	277	482	858	1486	2592
shoulder-width	1	11	47	156	351	728	1391	2517	4239	convertibility	27	80	210	477	910	1569	2507	3758	5000
biofeedback	8	25	58	130	271	515	879	1430	2265	leave-taking	3	5	15	36	87	194	461	976	1899
chainsaw	2	5	15	38	118	300	749	1569	2926	colonist	0	1	5	12	42	99	236	569	1233
worksheet	1	4	8	17	55	130	330	681	1411	ostracism	12	34	99	235	490	924	1646	2720	4134
grunge	0	1	3	9	25	81	218	545	1346	ochre	78	176	381	720	1282	2137	3229	4556	5000
shiitake	307	480	732	1091	1575	2291	3189	4662	5000	neuralgia	192	293	421	559	715	959	1291	1844	2874
halogen	57	121	233	475	840	1466	2415	3716	5000	amulet	2	13	26	56	161	355	749	1512	2754
concealer	2	5	10	28	82	201	493	1114	2244	banisters	128	241	433	775	1326	2088	3074	4354	5000
redshift	37	77	145	250	434	763	1277	2125	3295	turnkey	12	22	57	109	242	492	1029	1878	3177
futon	74	137	249	472	859	1494	2346	3573	5000	marl	104	170	255	424	734	1243	1975	2898	4177
byte	0	0	4	15	48	112	308	677	1368	ane	0	3	10	40	70	134	272	571	1205
pancetta	432	596	812	1155	1745	2699	4224	5000	5000	schafft	2	8	27	82	191	466	962	1776	2966
winemaker	0	0	2	5	21	85	241	563	1330	exactitude	29	62	134	249	516	1009	1689	2768	4125
seatpost	0	1	11	33	88	195	496	1093	2248	alluvium	241	403	667	1006	1513	2215	3271	4670	5000
single-payer	0	1	7	18	63	128	284	579	1064	semi-circle	14	34	93	238	512	981	1694	2756	4138
pre-test	0	0	0	6	25	104	336	782	1705	doubloon	21	49	95	176	341	680	1374	2488	3981
copycat	0	0	0	3	24	70	227	608	1377	cohort	0	1	1	7	37	138	430	1098	2332
interrater	0	2	11	36	108	291	743	1634	3146	worshiper	4	17	41	112	257	548	1129	2127	3524
signage	0	1	2	6	26	83	247	597	1262	icicle	5	22	77	231	561	1173	2235	3686	5000
collegiality	9	18	53	144	348	768	1496	2568	4006	window-seat	196	346	598	976	1537	2333	3391	4736	5000
hummus	409	525	681	867	1153	1655	2522	3869	5000	frill	163	276	429	676	1055	1660	2549	3832	5000
celeb	0	0	1	6	22	82	220	621	1422	deux	953	1183	1380	1572	1793	2063	2401	2824	3611
smartphone	1	4	15	39	77	185	401	883	1718	heliotrope	249	420	637	983	1456	2135	3127	4359	5000
tempeh	374	484	640	850	1198	1631	2312	3373	5000	pincers	35	84	233	445	811	1345	2148	3326	4807
bulgur	101	188	274	392	562	761	1137	1777	2941	antic	0	0	1	11	36	75	186	419	942
self-perception	1	6	17	86	267	608	1278	2305	3685	re-establishment	42	114	281	544	947	1503	2336	3470	4751
menorah	1	1	4	21	73	196	466	1006	2088	akimbo	89	215	447	778	1304	1993	2982	4331	5000
yellowfin	24	42	62	103	190	359	723	1342	2338	carbuncle	0	0	1	8	28	100	317	848	1829
mimesis	154	354	672	1145	1789	2718	3871	5000	5000	joiner	26	46	72	119	209	364	696	1309	2525
fossa	151	238	359	518	725	1010	1474	2294	3598	coffer	0	0	12	53	172	505	1240	2467	4313
neuroscientist	25	36	60	104	142	228	392	634	1145	stepping-stone	1	1	1	2	16	82	242	663	1599
marinara	511	658	873	1165	1650	2440	3784	5000	5000	sobriquet	4	4	4	6	9	19	61	194	579
hijab	0	1	2	9	27	87	222	481	1148	petrel	27	77	153	229	364	557	855	1339	2095
goalkeeper	1	4	23	49	93	171	286	563	1223	nonentity	0	4	11	32	88	241	595	1326	2552
weeknight	1	3	6	15	35	70	167	366	722	feldspar	977	1347	1809	2442	3170	4074	5000	5000	5000
wormhole	3	6	27	95	276	666	1405	2644	4385	albumen	1465	1910	2440	3093	3921	4978	5000	5000	5000
feedstock	80	201	369	655	1096	1613	2356	3377	4724	exhalation	26	65	157	343	692	1270	2237	3619	5000
longline	1	8	23	69	180	406	841	1629	2834	wouldnt	453	701	1006	1405	1884	2478	3362	4454	5000
single-sex	1	3	10	25	55	105	217	495	1049	peroration	9	20	30	59	116	262	541	1082	2013
uptick	6	13	18	27	50	106	221	497	1033	garde	579	750	963	1255	1559	1865	2295	2885	3829
paralegal	4	10	24	57	134	287	547	1032	1831	one-horse	11	14	23	60	111	230	429	842	1577
factorial	0	2	7	59	201	525	1083	1946	3282	repeller	59	146	289	530	871	1369	2072	3124	4561
headlamp	8	26	86	283	666	1314	2211	3434	4945	lossing	1	1	6	16	56	177	445	1032	1940
aromatherapy	4	14	34	70	155	322	702	1352	2579	adulteration	54	176	400	763	1325	2218	3370	4925	5000
nonattainment	1	4	25	87	266	665	1393	2550	3956	misadventure	3	5	7	18	58	144	377	920	1994
lycopene	156	293	489	731	1028	1450	1996	2703	3831	ignoramus	92	133	218	373	590	968	1679	2727	4339
off-the-shelf	11	33	95	204	406	764	1322	2112	3276	idiosyncrasy	41	146	412	857	1571	2550	3803	5000	5000
focuser	49	116	192	333	569	975	1593	2554	4062	patois	10	15	19	25	41	98	212	461	1049
subsample	0	0	11	50	126	350	862	1705	3069	centipede	7	28	62	154	360	701	1349	2389	3911
focalization	22	82	214	427	806	1462	2505	4117	5000	resuscitation	1	1	4	29	81	244	573	1188	2278
ethicist	7	23	34	70	141	247	475	832	1433	pickerel	84	145	267	484	873	1524	2479	3847	5000
droid	0	0	7	17	28	97	231	592	1343	suet	414	546	719	929	1221	1659	2311	3321	4812
decaf	93	169	280	424	643	1001	1693	2748	4271	pupa	118	198	350	581	969	1495	2212	3244	4682
germplasm	0	3	7	35	106	263	557	1149	2113	denudation	241	443	783	1302	2020	2954	4098	5000	5000
night-vision	7	15	30	62	134	260	475	892	1617	reanimation	0	0	7	38	161	450	1092	2156	3804
roadmap	1	3	10	32	103	228	497	922	1639	wanter	1030	1336	1758	2280	2931	3728	4730	5000	5000
returner	26	42	69	89	134	201	299	457	869	tourney	16	34	59	93	161	275	431	693	1220
podcast	1	1	3	13	28	69	159	346	736	shaver	0	0	1	6	27	111	373	953	2009
vez	1372	1574	1805	2081	2465	2927	3674	4739	5000	ele	0	0	2	5	20	60	127	275	671
storyline	1	2	6	9	36	103	249	599	1349	distillery	10	16	33	92	209	441	935	1759	3091
chorizo	374	489	638	870	1200	1867	3058	4780	5000	theism	318	492	734	1132	1672	2439	3457	4806	5000
seatbelt	49	125	264	520	940	1546	2449	3693	5000	exegesis	47	117	207	404	694	1203	1962	3017	4437
transboundary	0	0	4	13	51	194	501	1196	2270	meetinghouse	11	15	31	59	112	224	423	746	1333
mindfulness	0	2	21	71	226	550	1132	2073	3473	defamation	8	22	42	101	205	377	699	1252	2184
peptide	343	577	835	1147	1497	1894	2423	3071	3879	truism	2	13	39	115	277	661	1237	2184	3507
toolbar	0	0	1	1	9	39	144	466	1206	jerkin	475	660	983	1418	2088	3000	4288	5000	5000
wasabi	489	674	932	1303	1819	2559	3761	5000	5000	myrrh	101	202	363	643	1046	1627	2440	3663	5000
e-books	0	1	6	19	42	93	202	476	1079	bassoon	75	122	174	248	349	523	830	1416	2683
midrange	0	4	10	49	141	311	611	1182	2131	gizzard	66	190	435	848	1506	2439	3705	5000	5000
hairstylist	1	1	3	13	46	124	322	746	1498	incoherence	69	198	429	811	1365	2149	3159	4361	5000
rollout	0	0	2	8	42	125	323	681	1305	sutler	0	1	2	13	41	133	360	840	1800
low-intensity	0	0	0	4	9	25	79	278	787	retrogression	117	275	598	1132	1944	3014	4332	5000	5000
mixed-use	10	16	31	52	86	169	352	734	1450	giddiness	141	236	395	706	1115	1744	2651	3872	5000
motherboard	7	21	54	145	317	580	994	1748	2984	neckerchief	573	762	1031	1411	1975	2771	3792	5000	5000
perfusion	231	459	768	1159	1634	2221	2949	3943	5000	gelatine	636	945	1324	1820	2496	3324	4330	5000	5000
takeaway	0	0	1	3	5	12	51	217	709	equinox	13	19	39	82	149	287	602	1118	2134
radicchio	294	428	621	844	1183	1743	2623	4137	5000	shot-gun	32	52	102	194	366	707	1368	2367	3748
wideout	21	29	53	83	120	175	268	437	783	madcap	2	8	24	65	160	368	726	1344	2337
contrarian	0	0	4	8	42	134	342	804	1618	slenderness	88	150	272	467	814	1376	2198	3407	5000
out-of-wedlock	6	16	39	82	151	314	613	1235	2221	tortoise-shell	389	661	984	1431	2082	2900	3965	5000	5000
sunblock	4	8	15	42	100	292	632	1267	2381	ambrosia	48	125	258	471	769	1231	2020	3261	5000
low-dose	234	409	674	974	1298	1706	2255	3044	4087	schemer	18	40	98	202	382	671	1225	2125	3476
ergonomics	0	4	17	51	150	354	757	1453	2445	witticism	9	24	57	117	242	523	1063	1991	3485
lemongrass	645	909	1264	1755	2499	3642	5000	5000	5000	life-work	1	4	10	40	121	373	897	1836	3227
camo	96	179	299	465	761	1246	2104	3261	4851	acta	69	224	522	938	1492	2095	2892	3938	5000
quartile	1	2	8	25	68	176	441	926	1792	solstice	14	24	49	95	188	400	793	1623	2927
tendinitis	9	14	32	88	174	334	588	1012	1805	curmudgeon	35	73	172	365	772	1401	2382	3785	5000
desde	1374	1564	1787	2042	2372	2808	3402	4328	5000	signer	0	0	5	28	78	250	583	1251	2332
roadie	1	2	21	109	377	986	2053	3614	5000	whelp	142	282	516	894	1450	2127	3048	4176	5000
varimax	0	2	14	93	271	624	1331	2472	4238	plantain	661	924	1300	1852	2602	3652	4934	5000	5000
biofuel	23	59	121	258	541	999	1635	2512	3713	finisher	0	1	2	5	20	66	197	528	1339
webcam	1	6	13	32	59	131	252	507	1005	auger	26	67	158	332	598	1047	1831	2908	4441
contestation	6	22	97	301	704	1331	2299	3590	5000	peacefulness	50	112	201	371	676	1117	1718	2557	3827
seagrass	34	97	223	461	865	1389	2241	3425	5000	dumpling	134	246	439	776	1381	2360	3781	5000	5000
right-click	0	1	1	1	4	14	52	178	581	receivable	105	177	314	524	863	1411	2242	3451	5000
drawdown	17	35	83	162	375	747	1363	2403	3842	manikin	1	4	11	39	138	362	891	1956	3589
orienteering	0	0	2	11	21	37	72	138	301	parishioner	2	5	13	29	75	148	327	728	1410
aftermarket	9	44	114	259	464	812	1372	2183	3399	wastefulness	91	186	379	705	1147	1789	2691	3879	5000
cultivar	23	65	165	293	442	691	1048	1645	2665	suasion	1	3	9	37	137	418	1020	2086	3578
tilapia	76	169	313	510	774	1213	1758	2552	3661	phantasy	10	48	170	409	853	1541	2525	3857	5000
skinhead	1	2	8	32	79	193	441	1022	2108	sky-line	83	177	354	643	1044	1662	2555	3680	5000
frontman	2	6	10	24	74	188	457	1060	2167	onehalf	51	103	183	294	529	897	1528	2510	3931
at-bat	31	44	76	113	190	302	581	1185	2367	charg	11	20	43	98	244	598	1226	2228	3566
bifida	70	160	259	360	541	801	1128	1693	2645	sedge	372	623	963	1481	2291	3219	4432	5000	5000
endometriosis	450	612	799	1038	1360	1842	2596	3705	5000	hypochondriac	11	27	63	142	339	716	1335	2353	3820
fettuccine	486	637	807	1080	1542	2354	3735	5000	5000	note-books	12	18	32	61	113	218	405	781	1572
allele	15	66	206	438	713	1108	1635	2296	3196	relict	0	1	3	19	43	120	318	704	1382
hatchback	8	19	31	54	85	168	324	687	1519	monotheism	313	535	834	1250	1872	2672	3691	5000	5000
bodybuilding	0	0	1	4	16	36	88	209	511	investiture	16	37	71	135	258	495	909	1561	2595
musics	0	0	4	18	43	145	398	929	1878	earldom	12	17	37	61	109	206	361	699	1232
soft-tissue	431	660	977	1360	1851	2418	3118	4065	5000	obtuseness	284	484	756	1103	1572	2221	3038	4088	5000
wiki	0	0	0	3	13	45	136	378	934	ani	1	2	3	19	74	245	690	1493	2834
carpool	0	2	7	24	54	112	237	527	1107	parvenu	5	9	22	58	148	349	782	1603	2909
ulama	3	9	27	82	200	438	894	1664	2879	meme	1431	1608	1813	2040	2339	2732	3336	4236	5000
self-promotion	5	26	78	184	390	730	1370	2341	3724	intellectuality	377	688	1123	1745	2541	3466	4633	5000	5000
winemaking	0	0	1	6	21	79	205	604	1533	disavowal	45	125	276	609	1127	1938	2984	4267	5000
scallion	675	955	1406	2040	2932	4237	5000	5000	5000	deadness	91	223	433	788	1306	2069	3060	4336	5000
understory	142	243	428	723	1107	1639	2453	3562	5000	music-room	65	126	236	403	723	1195	1940	3075	4608
lutein	140	304	517	827	1278	1808	2479	3426	4660	croup	63	106	166	253	393	577	890	1479	2617
remix	0	1	8	23	55	134	269	553	1140	lege	19	56	135	321	611	1083	1747	2648	3848
fibromyalgia	200	302	414	559	727	990	1344	1865	2797	interregnum	2	10	36	114	310	723	1500	2662	4181
arrhythmia	355	485	653	878	1137	1548	2163	3156	4703	alchemist	6	13	40	103	229	506	1061	1989	3542
handover	5	14	32	83	166	329	613	1125	1955	jewellery	25	46	110	218	382	657	1032	1586	2520
inbox	0	0	1	3	8	25	65	155	446	cava	2	3	4	13	63	169	396	958	2166
reboot	0	0	0	1	3	16	74	283	811	dorme	16	29	69	170	400	837	1510	2528	3942
lithium-ion	34	93	192	376	696	1177	1885	2849	4217	hocus-pocus	8	11	28	49	120	311	721	1527	2917
fatwa	2	9	21	66	205	493	995	1820	3115	wort	0	0	0	1	9	64	219	693	1722
workfare	15	29	58	137	281	496	874	1499	2456	arrowroot	443	666	936	1275	1730	2313	3079	4237	5000
dial-up	0	1	3	16	40	117	293	690	1469	toiler	2	4	11	19	33	84	202	482	1086
voicemail	4	4	10	22	40	87	223	508	1161	falseness	58	159	317	581	1033	1639	2392	3431	4781
non-district	8	17	29	60	103	221	414	797	1673	interpolation	70	177	383	763	1374	2251	3402	4985	5000
burqa	0	0	1	8	28	75	205	485	1116	baize	231	475	823	1317	1973	2791	3833	5000	5000
student-teacher	1	1	6	17	49	181	485	1014	1976	suggestiveness	169	358	627	1092	1712	2625	3760	5000	5000
adobo	365	525	755	1141	1736	2857	4539	5000	5000	hussar	18	51	113	213	366	592	997	1668	2766
chiasmus	24	73	187	477	977	1843	3077	4808	5000	cormorant	8	30	77	140	249	445	794	1457	2694
nachos	219	323	447	619	875	1391	2253	3606	5000	pewee	0	0	6	18	65	233	649	1449	2729
endoscopy	85	180	320	538	845	1218	1718	2338	3189	bay-window	309	552	910	1397	2068	2977	4115	5000	5000
dataset	4	11	34	125	402	930	1833	3040	4654	haunch	60	145	354	691	1246	2077	3291	4809	5000
polymerase	91	230	435	738	1131	1636	2282	3100	4256	twentyone	11	15	24	38	75	190	413	846	1655
high-efficiency	144	266	472	770	1182	1751	2480	3424	4684	utilitarianism	421	692	1067	1603	2257	3177	4263	5000	5000
comorbidity	76	165	306	503	810	1247	1996	3066	4510	expressman	5	19	39	93	207	509	1045	2011	3519
prion	406	681	1031	1411	1826	2364	3060	4007	5000	gusset	40	117	283	631	1173	2020	3093	4487	5000
koi	0	2	4	22	72	197	487	1058	2132	fil	1590	1916	2314	2867	3576	4566	5000	5000	5000
geoengineering	0	0	13	46	165	489	1051	1962	3346	speech-making	1	3	9	24	66	183	489	1146	2363
timeframe	3	10	46	163	421	916	1738	2918	4526	pleurisy	281	375	481	634	810	1062	1455	2244	3706
frizz	1	2	6	18	58	196	497	1213	2575	blin	600	925	1434	2109	3074	4343	5000	5000	5000
megawatt	2	3	9	13	31	55	133	309	668	huckster	10	24	52	109	198	401	825	1556	2719
synch	0	0	2	8	16	39	187	617	1559	apiary	0	2	10	44	155	476	1100	2269	4105
jaw-dropping	1	1	1	1	3	15	53	201	591	combativeness	94	231	435	790	1355	2130	3203	4576	5000
off-trail	5	9	25	73	142	272	543	1004	1871	pincushion	472	823	1370	2048	2949	4098	5000	5000	5000
bridewealth	3	7	19	40	96	273	680	1487	2864	abnegation	240	460	807	1330	1993	2831	3853	5000	5000
poblano	368	515	731	1077	1643	2567	3964	5000	5000	pugilist	36	89	163	320	572	953	1607	2587	3982
bluefin	13	26	52	96	142	272	538	1020	1913	hawser	263	419	658	1020	1550	2324	3280	4477	5000
gelato	141	226	357	545	804	1240	2054	3412	5000	shammy	39	82	175	383	801	1499	2617	4170	5000
hip-width	32	113	254	533	1029	1854	3173	5000	5000	perfumery	124	242	424	717	1153	1771	2560	3691	5000
speakerphone	21	33	50	77	122	199	363	729	1465	massiveness	64	147	277	499	913	1568	2562	3983	5000
on-task	0	0	2	9	41	180	505	1226	2441	fennel	392	580	798	1093	1540	2150	3112	4426	5000
biopic	17	37	63	121	240	425	730	1244	2091	rower	1	3	5	21	80	247	636	1422	2887
essentialist	151	297	540	854	1399	2100	2994	4164	5000	farthingale	4	17	45	114	249	512	978	1883	3237
emirate	9	21	64	128	230	440	840	1501	2519	plinth	1	3	16	60	149	356	743	1489	2718
avoidant	0	1	7	27	80	271	697	1555	2901	bowstring	82	181	350	675	1161	2004	3144	4657	5000
carpal	54	110	200	333	527	805	1171	1804	3007	joist	329	594	971	1564	2352	3365	4680	5000	5000
head-to-toe	28	67	123	212	327	490	702	1036	1685	continence	33	93	217	464	881	1579	2618	3959	5000
fascia	266	442	682	1034	1596	2297	3322	4726	5000	warnin	804	1044	1359	1756	2318	3020	3952	5000	5000
toolkit	2	3	12	32	85	239	560	1159	2134	findin	552	692	867	1111	1441	1931	2581	3469	4692
two-factor	8	31	112	304	642	1169	2023	3270	4974	proclivity	15	62	172	392	802	1475	2457	3803	5000
creatinine	262	470	721	1023	1383	1825	2366	3097	4111	briskness	37	84	160	280	471	795	1316	2122	3446
bowhunting	0	0	1	1	5	16	58	184	526	speciality	3	19	108	347	878	1825	3151	4885	5000
impulsivity	17	46	120	276	526	1000	1686	2671	3955	preemption	58	141	264	528	959	1643	2523	3825	5000
sociopath	85	157	277	497	910	1582	2604	4020	5000	tableland	311	496	765	1102	1568	2240	3132	4239	5000
brulee	415	571	808	1212	1939	3171	4871	5000	5000	praetor	18	39	70	146	316	636	1194	2236	3713
obra	777	1007	1243	1474	1709	2000	2401	2993	3890	ori	17	73	212	653	1422	2704	4370	5000	5000
stormwater	32	61	109	236	445	895	1621	2755	4269	struction	91	163	333	696	1279	2226	3601	5000	5000
hoisin	732	1012	1433	2046	2999	4518	5000	5000	5000	vesicle	1380	1781	2326	2896	3670	4709	5000	5000	5000
confit	452	620	801	1122	1648	2511	3905	5000	5000	triplet	0	0	3	30	110	410	1165	2566	4673
nanosecond	2	2	7	34	114	371	890	1918	3693	steepness	149	266	479	820	1299	2043	3135	4587	5000
sunroof	43	102	265	538	1020	1781	2799	4124	5000	basswood	355	574	947	1508	2369	3567	5000	5000	5000
hoodie	163	244	341	481	676	992	1604	2651	4264	nitre	64	143	276	446	683	967	1420	2072	3086
conflation	15	60	217	501	974	1613	2569	3769	5000	door-knob	319	594	969	1590	2468	3597	5000	5000	5000
bodybuilder	7	21	52	126	276	541	1007	1830	3080	fox-hunting	0	3	5	27	60	186	447	1003	2001
rebar	102	213	451	848	1418	2249	3372	4821	5000	lugger	239	368	522	817	1265	1896	2875	4149	5000
duvet	285	458	711	1097	1706	2605	3869	5000	5000	dray	36	61	105	211	402	734	1372	2405	3994
victimhood	78	224	496	901	1559	2341	3365	4555	5000	skull-cap	557	787	1113	1598	2291	3210	4496	5000	5000
cada	1625	1857	2116	2437	2851	3414	4295	5000	5000	zur	1570	1841	2142	2538	3063	3773	4689	5000	5000
ischemia	799	1101	1437	1888	2432	3190	4131	5000	5000	gentian	404	588	880	1307	1868	2701	3869	5000	5000
globalism	69	141	279	545	961	1542	2308	3264	4545	foulness	40	74	155	335	637	1145	2001	3183	4910
sockeye	32	52	92	169	319	600	1102	1925	3104	ascidian	1334	1847	2483	3321	4302	5000	5000	5000	5000
interleague	19	33	55	77	137	201	302	525	1073	love-story	17	46	127	280	575	1108	2036	3365	5000
estaba	1778	2039	2355	2754	3237	4010	5000	5000	5000	stockin	779	1138	1658	2363	3339	4568	5000	5000	5000
soymilk	626	876	1182	1627	2225	3081	4417	5000	5000	windvane	5	18	59	180	406	881	1688	2905	4565
narrativity	128	247	446	765	1266	2014	3087	4512	5000	country-side	1	3	10	28	149	375	860	1778	3203
hagfish	9	19	49	127	249	505	1046	1986	3507	lock-up	14	49	155	336	720	1357	2316	3630	5000
wakeup	0	0	0	1	6	44	169	544	1474	naida	126	262	552	983	1590	2355	3371	4665	5000
buy-in	4	12	83	228	477	936	1673	2680	3994	sirup	1006	1314	1665	2137	2737	3579	4757	5000	5000
neuropathy	511	698	944	1259	1649	2197	3003	4279	5000	fallibility	129	361	734	1306	2066	3090	4281	5000	5000
drop-offs	12	33	94	247	526	986	1802	2885	4499	story-book	24	84	225	532	1103	2067	3383	5000	5000
crankset	4	17	59	208	577	1235	2293	3696	5000	profitt	89	224	475	998	1871	3095	4668	5000	5000
airbag	13	34	86	179	328	601	1052	1820	3030	pillion	22	54	127	285	615	1191	2132	3485	5000
reticle	109	217	379	636	1052	1696	2690	3993	5000	lonley	15	29	62	164	362	764	1449	2538	4034
telomerase	71	188	394	701	1126	1726	2463	3528	4874	ill-temper	149	259	445	691	1029	1553	2293	3324	4764
bronzer	21	55	130	309	611	1159	2157	3595	5000	demijohn	205	381	640	1097	1773	2773	4122	5000	5000
surrogacy	0	1	4	24	71	194	570	1297	2543	gold-dust	14	56	147	379	829	1582	2794	4488	5000
birthweight	19	69	177	355	660	1104	1682	2593	3960	bibliomaniac	4	13	39	124	292	729	1437	2536	4139
mentorship	1	3	12	38	104	243	533	1128	2228	distiller	20	56	145	333	685	1275	2275	3805	5000
hantavirus	130	245	389	630	981	1472	2098	3066	4399	twentytwo	15	23	56	118	274	555	1068	1924	3196
turn-on	2	10	31	77	210	571	1278	2449	4231	cussin	1050	1340	1735	2278	2987	3983	5000	5000	5000
